File_name,img_width,img_height,NO._of_labels,image_path,label_path,box_0_name,box_0_width,box_0_height,box_1_name,box_1_width,box_1_height
0002_MSFC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0002_MSFC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0002_MSFC_NMDM_0045.txt,Non-Medical Mask,59,59,Person wearing Non-Medical Mask,106.0,132.0
0002_MSFC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0002_MSFC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0002_MSFC_NMDM_0090.txt,Non-Medical Mask,47,51,Person wearing Non-Medical Mask,120.0,119.0
0002_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0002_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0002_MSFC_SRGM_0000.txt,Surgical Mask,82,53,Person wearing Surgical Mask,94.0,130.0
0002_MSFC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0002_MSFC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0002_MSFC_SRGM_0045.txt,Surgical Mask,65,56,Person wearing Surgical Mask,113.0,124.0
0002_MSFC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0002_MSFC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0002_MSFC_SRGM_0090.txt,Surgical Mask,44,45,Person wearing Surgical Mask,110.0,109.0
0003_MRCW_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRCW_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRCW_SRGM_0000.txt,Surgical Mask,124,118,Person wearing Surgical Mask,140.0,226.0
0003_MRCW_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRCW_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRCW_SRGM_0045.txt,Surgical Mask,120,128,Person wearing Surgical Mask,173.0,234.0
0003_MRCW_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRCW_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRCW_SRGM_0090.txt,Surgical Mask,94,113,Person wearing Surgical Mask,186.0,228.0
0003_MRFH_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRFH_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRFH_SRGM_0000.txt,Surgical Mask,128,68,Person wearing Surgical Mask,139.0,217.0
0003_MRFH_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRFH_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRFH_SRGM_0045.txt,Surgical Mask,111,60,Person wearing Surgical Mask,158.0,204.0
0003_MRFH_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRFH_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRFH_SRGM_0090.txt,Surgical Mask,79,60,Person wearing Surgical Mask,193.0,213.0
0003_MRHN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRHN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRHN_SRGM_0000.txt,Surgical Mask,57,163,Person wearing Surgical Mask,161.0,307.0
0003_MRHN_SRGM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRHN_SRGM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRHN_SRGM_0045_B.txt,Surgical Mask,56,125,Person wearing Surgical Mask,173.0,286.0
0003_MRHN_SRGM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRHN_SRGM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRHN_SRGM_0045_F.txt,Surgical Mask,52,148,Person wearing Surgical Mask,190.0,305.0
0003_MRHN_SRGM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRHN_SRGM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRHN_SRGM_0090_B.txt,Surgical Mask,109,94,Person wearing Surgical Mask,234.0,280.0
0003_MRHN_SRGM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRHN_SRGM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRHN_SRGM_0090_F.txt,Surgical Mask,102,140,Person wearing Surgical Mask,189.0,264.0
0003_MRNC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNC_SRGM_0000.txt,Surgical Mask,122,77,Person wearing Surgical Mask,145.0,255.0
0003_MRNC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNC_SRGM_0045.txt,Surgical Mask,104,75,Person wearing Surgical Mask,173.0,259.0
0003_MRNC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNC_SRGM_0090.txt,Surgical Mask,100,89,Person wearing Surgical Mask,203.0,250.0
0003_MRNN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNN_SRGM_0000.txt,Surgical Mask,133,87,Person wearing Surgical Mask,148.0,246.0
0003_MRNN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNN_SRGM_0045.txt,Surgical Mask,127,102,Person wearing Surgical Mask,173.0,248.0
0003_MRNN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRNN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNN_SRGM_0090.txt,Surgical Mask,93,102,Person wearing Surgical Mask,196.0,231.0
0003_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0003_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNW_0000.txt,Person Not wearing Mask,137,212,,,
0003_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0003_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNW_0045.txt,Person Not wearing Mask,168,235,,,
0003_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0003_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRNW_0090.txt,Person Not wearing Mask,202,219,,,
0003_MRTN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRTN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRTN_SRGM_0000.txt,Surgical Mask,129,96,Person wearing Surgical Mask,147.0,240.0
0003_MRTN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRTN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRTN_SRGM_0045.txt,Surgical Mask,117,102,Person wearing Surgical Mask,164.0,231.0
0003_MRTN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MRTN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MRTN_SRGM_0090.txt,Surgical Mask,86,102,Person wearing Surgical Mask,195.0,218.0
0003_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0003_MSFC_SRGM_0000.txt,Surgical Mask,149,101,Person wearing Surgical Mask,149.0,232.0
0003_MSFC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MSFC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0003_MSFC_SRGM_0045.txt,Surgical Mask,112,104,Person wearing Surgical Mask,172.0,219.0
0003_MSFC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0003_MSFC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0003_MSFC_SRGM_0090.txt,Surgical Mask,75,92,Person wearing Surgical Mask,204.0,219.0
0004_MRCW_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRNV_0000.txt,Disposable Respirator Without Valve,64,68,Person wearing Disposable Respirator Without Valve,82.0,119.0
0004_MRCW_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRNV_0045.txt,Disposable Respirator Without Valve,70,76,Person wearing Disposable Respirator Without Valve,102.0,146.0
0004_MRCW_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRNV_0090.txt,Disposable Respirator Without Valve,64,72,Person wearing Disposable Respirator Without Valve,151.0,157.0
0004_MRCW_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRWV_0000.txt,Disposable Respirator With Valve,80,81,Person wearing Disposable Respirator With Valve,93.0,151.0
0004_MRCW_DRWV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRWV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRWV_0045.txt,Disposable Respirator With Valve,73,75,Person wearing Disposable Respirator With Valve,117.0,141.0
0004_MRCW_DRWV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_DRWV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_DRWV_0090.txt,Disposable Respirator With Valve,62,61,Person wearing Disposable Respirator With Valve,124.0,129.0
0004_MRCW_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_NMDM_0000.txt,Non-Medical Mask,85,84,Person wearing Non-Medical Mask,94.0,145.0
0004_MRCW_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_NMDM_0045.txt,Non-Medical Mask,69,78,Person wearing Non-Medical Mask,105.0,137.0
0004_MRCW_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_NMDM_0090.txt,Non-Medical Mask,70,70,Person wearing Non-Medical Mask,125.0,148.0
0004_MRCW_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_SRGM_0000.txt,Surgical Mask,79,74,Person wearing Surgical Mask,86.0,132.0
0004_MRCW_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_SRGM_0045.txt,Surgical Mask,93,95,Person wearing Surgical Mask,122.0,169.0
0004_MRCW_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRCW_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRCW_SRGM_0090.txt,Surgical Mask,70,75,Person wearing Surgical Mask,135.0,154.0
0004_MRFH_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRNV_0000.txt,Disposable Respirator Without Valve,67,53,Person wearing Disposable Respirator Without Valve,84.0,132.0
0004_MRFH_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRNV_0045.txt,Disposable Respirator Without Valve,73,59,Person wearing Disposable Respirator Without Valve,96.0,149.0
0004_MRFH_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRNV_0090.txt,Disposable Respirator Without Valve,66,58,Person wearing Disposable Respirator Without Valve,128.0,152.0
0004_MRFH_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRWV_0000.txt,Disposable Respirator With Valve,74,51,Person wearing Disposable Respirator With Valve,92.0,135.0
0004_MRFH_DRWV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRWV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRWV_0045.txt,Disposable Respirator With Valve,70,50,Person wearing Disposable Respirator With Valve,101.0,135.0
0004_MRFH_DRWV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_DRWV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_DRWV_0090.txt,Disposable Respirator With Valve,47,46,Person wearing Disposable Respirator With Valve,117.0,120.0
0004_MRFH_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_NMDM_0000.txt,Non-Medical Mask,90,55,Person wearing Non-Medical Mask,100.0,144.0
0004_MRFH_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_NMDM_0045.txt,Non-Medical Mask,88,52,Person wearing Non-Medical Mask,109.0,146.0
0004_MRFH_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_NMDM_0090.txt,Non-Medical Mask,63,48,Person wearing Non-Medical Mask,117.0,125.0
0004_MRFH_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_SRGM_0000.txt,Surgical Mask,79,52,Person wearing Surgical Mask,89.0,133.0
0004_MRFH_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_SRGM_0045.txt,Surgical Mask,72,55,Person wearing Surgical Mask,106.0,147.0
0004_MRFH_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRFH_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRFH_SRGM_0090.txt,Surgical Mask,59,55,Person wearing Surgical Mask,123.0,137.0
0004_MRHN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRNV_0000.txt,Disposable Respirator Without Valve,51,70,Person wearing Disposable Respirator Without Valve,123.0,145.0
0004_MRHN_DRNV_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRNV_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRNV_0045_B.txt,Disposable Respirator Without Valve,61,64,Person wearing Disposable Respirator Without Valve,128.0,163.0
0004_MRHN_DRNV_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRNV_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRNV_0045_F.txt,Disposable Respirator Without Valve,49,81,Person wearing Disposable Respirator Without Valve,127.0,174.0
0004_MRHN_DRNV_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRNV_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRNV_0090_B.txt,Disposable Respirator Without Valve,55,48,Person wearing Disposable Respirator Without Valve,141.0,176.0
0004_MRHN_DRNV_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRNV_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRNV_0090_F.txt,Disposable Respirator Without Valve,92,91,Person wearing Disposable Respirator Without Valve,141.0,189.0
0004_MRHN_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRWV_0000.txt,Disposable Respirator With Valve,69,70,Person wearing Disposable Respirator With Valve,124.0,166.0
0004_MRHN_DRWV_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRWV_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRWV_0045_B.txt,Disposable Respirator With Valve,70,73,Person wearing Disposable Respirator With Valve,162.0,163.0
0004_MRHN_DRWV_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRWV_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRWV_0045_F.txt,Disposable Respirator With Valve,75,78,Person wearing Disposable Respirator With Valve,117.0,182.0
0004_MRHN_DRWV_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRWV_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRWV_0090_B.txt,Disposable Respirator With Valve,54,46,Person wearing Disposable Respirator With Valve,144.0,147.0
0004_MRHN_DRWV_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_DRWV_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_DRWV_0090_F.txt,Disposable Respirator With Valve,78,84,Person wearing Disposable Respirator With Valve,135.0,193.0
0004_MRHN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_NMDM_0000.txt,Non-Medical Mask,51,110,Person wearing Non-Medical Mask,121.0,202.0
0004_MRHN_NMDM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_NMDM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_NMDM_0045_B.txt,Non-Medical Mask,48,125,Person wearing Non-Medical Mask,143.0,226.0
0004_MRHN_NMDM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_NMDM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_NMDM_0045_F.txt,Non-Medical Mask,51,130,Person wearing Non-Medical Mask,125.0,225.0
0004_MRHN_NMDM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_NMDM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_NMDM_0090_B.txt,Non-Medical Mask,68,73,Person wearing Non-Medical Mask,157.0,195.0
0004_MRHN_NMDM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_NMDM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_NMDM_0090_F.txt,Non-Medical Mask,48,131,Person wearing Non-Medical Mask,123.0,229.0
0004_MRHN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_SRGM_0000.txt,Surgical Mask,52,103,Person wearing Surgical Mask,113.0,199.0
0004_MRHN_SRGM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_SRGM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_SRGM_0045_B.txt,Surgical Mask,50,99,Person wearing Surgical Mask,140.0,220.0
0004_MRHN_SRGM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_SRGM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_SRGM_0045_F.txt,Surgical Mask,72,128,Person wearing Surgical Mask,123.0,241.0
0004_MRHN_SRGM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_SRGM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_SRGM_0090_B.txt,Surgical Mask,48,60,Person wearing Surgical Mask,131.0,209.0
0004_MRHN_SRGM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRHN_SRGM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRHN_SRGM_0090_F.txt,Surgical Mask,83,143,Person wearing Surgical Mask,132.0,247.0
0004_MRNC_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRNV_0000.txt,Disposable Respirator Without Valve,65,48,Person wearing Disposable Respirator Without Valve,86.0,137.0
0004_MRNC_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRNV_0045.txt,Disposable Respirator Without Valve,75,59,Person wearing Disposable Respirator Without Valve,106.0,169.0
0004_MRNC_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRNV_0090.txt,Disposable Respirator Without Valve,66,69,Person wearing Disposable Respirator Without Valve,147.0,198.0
0004_MRNC_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRWV_0000.txt,Disposable Respirator With Valve,79,64,Person wearing Disposable Respirator With Valve,97.0,165.0
0004_MRNC_DRWV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRWV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRWV_0045.txt,Disposable Respirator With Valve,81,62,Person wearing Disposable Respirator With Valve,117.0,168.0
0004_MRNC_DRWV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_DRWV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_DRWV_0090.txt,Disposable Respirator With Valve,66,52,Person wearing Disposable Respirator With Valve,133.0,162.0
0004_MRNC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_NMDM_0000.txt,Non-Medical Mask,91,48,Person wearing Non-Medical Mask,96.0,155.0
0004_MRNC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_NMDM_0045.txt,Non-Medical Mask,88,47,Person wearing Non-Medical Mask,117.0,162.0
0004_MRNC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_NMDM_0090.txt,Non-Medical Mask,74,41,Person wearing Non-Medical Mask,128.0,150.0
0004_MRNC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_SRGM_0000.txt,Surgical Mask,79,48,Person wearing Surgical Mask,94.0,163.0
0004_MRNC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_SRGM_0045.txt,Surgical Mask,68,54,Person wearing Surgical Mask,125.0,190.0
0004_MRNC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNC_SRGM_0090.txt,Surgical Mask,51,57,Person wearing Surgical Mask,144.0,177.0
0004_MRNN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRNV_0000.txt,Disposable Respirator Without Valve,67,59,Person wearing Disposable Respirator Without Valve,86.0,140.0
0004_MRNN_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRNV_0045.txt,Disposable Respirator Without Valve,69,68,Person wearing Disposable Respirator Without Valve,99.0,148.0
0004_MRNN_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRNV_0090.txt,Disposable Respirator Without Valve,77,78,Person wearing Disposable Respirator Without Valve,154.0,178.0
0004_MRNN_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRWV_0000.txt,Disposable Respirator With Valve,75,72,Person wearing Disposable Respirator With Valve,90.0,156.0
0004_MRNN_DRWV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRWV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRWV_0045.txt,Disposable Respirator With Valve,78,80,Person wearing Disposable Respirator With Valve,117.0,169.0
0004_MRNN_DRWV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_DRWV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_DRWV_0090.txt,Disposable Respirator With Valve,66,58,Person wearing Disposable Respirator With Valve,131.0,145.0
0004_MRNN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_NMDM_0000.txt,Non-Medical Mask,88,60,Person wearing Non-Medical Mask,96.0,149.0
0004_MRNN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_NMDM_0045.txt,Non-Medical Mask,80,55,Person wearing Non-Medical Mask,97.0,142.0
0004_MRNN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_NMDM_0090.txt,Non-Medical Mask,67,48,Person wearing Non-Medical Mask,122.0,143.0
0004_MRNN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_SRGM_0000.txt,Surgical Mask,87,65,Person wearing Surgical Mask,99.0,153.0
0004_MRNN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_SRGM_0045.txt,Surgical Mask,79,62,Person wearing Surgical Mask,109.0,160.0
0004_MRNN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRNN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNN_SRGM_0090.txt,Surgical Mask,70,62,Person wearing Surgical Mask,119.0,147.0
0004_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0004_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNW_0000.txt,Person Not wearing Mask,96,149,,,
0004_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0004_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNW_0045.txt,Person Not wearing Mask,104,138,,,
